OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads,BOLDalt
OTU180,US,0.9976,BOLD:AAZ2945.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4646,12,BOLD:AAZ2945
OTU324,GS,100.0,BOLD:AAD7495.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Cleora,Cleora projecta,pomp.4646,129,BOLD:AAD7495
OTU337,GS,100.0,BOLD:ABA5863.1,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Podisus,Podisus placidus,pomp.4646,272,BOLD:ABA5863
OTU406,GS,100.0,BOLD:AAE0464.1,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Asaphocrita,Asaphocrita aphidiella,pomp.4646,219,BOLD:AAE0464
OTU419,GS,100.0,BOLD:AAB1787.1,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Acyrthosiphon,Acyrthosiphon pisum,pomp.4646,22,BOLD:AAB1787
OTU479,GS,100.0,BOLD:AAA3055.3,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Clepsis,Clepsis virescana,pomp.4646,31,BOLD:AAA3055
OTU660,SS,0.2300,BOLD:ABW6246.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4646,27,BOLD:ABW6246
OTU1015,GS,99.4,BOLD:AAA4121.14,Animalia,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium vittatum,pomp.4646,38,BOLD:AAA4121
OTU1033,SS,0.8500,BOLD:AAH0468.1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Arthromacra,Arthromacra aenea,pomp.4646,26,BOLD:AAH0468
OTU1245,GS,99.4,BOLD:AAH2364.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4646,11,BOLD:AAH2364
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4646,1,None
OTU707,US,1.0000,None,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4647,1,None
OTU57,US,0.2259,BOLD:ABX4336.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4648,60,BOLD:ABX4336
OTU78,GS,100.0,BOLD:AAJ9298.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Melanolophia,Melanolophia signataria,pomp.4648,564,BOLD:AAJ9298
OTU202,GS,97.2,BOLD:AAP6368.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Cardiophorus,Cardiophorus convexus,pomp.4648,29,BOLD:AAP6368
OTU214,GS,100.0,BOLD:AAB5799.4,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Dolichomia,Dolichomia olinalis,pomp.4648,277,BOLD:AAB5799
OTU221,GS,100.0,BOLD:ACB3691.1,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Podabrus,Podabrus brevicollis,pomp.4648,103,BOLD:ACB3691
OTU302,US,0.6809,BOLD:AAF0031.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,pomp.4648,24,BOLD:AAF0031
OTU304,GS,100.0,BOLD:AAA7551.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Dichomeris,Dichomeris georgiella,pomp.4648,31,BOLD:AAA7551
OTU472,SS,0.6200,BOLD:ABX2454.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4648,23,BOLD:ABX2454
OTU474,GS,99.4,BOLD:ACA6042.1,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Chrysobothris,Chrysobothris rugosiceps,pomp.4648,152,BOLD:ACA6042
OTU595,GS,100.0,BOLD:AAB8714.1,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,Leucauge venusta,pomp.4648,22,BOLD:AAB8714
OTU1605,GS,100.0,BOLD:ACG2990.2,Animalia,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Pristiphora,Pristiphora chlorea,pomp.4648,4,BOLD:ACG2990
OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4648,1,None
OTU20,GS,100.0,BOLD:AAA2052.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,pomp.4649,435,BOLD:AAA2052
OTU35,GS,100.0,BOLD:AAG2724.3,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Zelus,Zelus luridus,pomp.4649,206,BOLD:AAG2724
OTU207,GS,98.9,BOLD:AAB7933.1,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,Eustala anastera,pomp.4649,45,BOLD:AAB7933
OTU328,GS,99.4,BOLD:ACB9565.1,Animalia,Arthropoda,Arachnida,Araneae,Clubionidae,Clubiona,Clubiona pygmaea,pomp.4649,51,BOLD:ACB9565
OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4649,11,None
OTU404,GS,98.9,BOLD:ACX6358.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4649,158,BOLD:ACX6358
OTU409,GS,100.0,BOLD:AAD2111.2,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Tmarus,Tmarus angulatus,pomp.4649,101,BOLD:AAD2111
OTU454,SS,0.4200,BOLD:ABX4893.2,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4649,162,BOLD:ABX4893
OTU660,SS,0.2300,BOLD:ABW6246.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4649,16,BOLD:ABW6246
OTU946,GS,100.0,BOLD:ABZ1624.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Machimia,Machimia tentoriferella,pomp.4649,19,BOLD:ABZ1624
OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4649,4,None
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4649,1,None
OTU1752,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4649,1,None
OTU1759,US,0.8000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4649,1,None
OTU1773,GS,97.8,BOLD:AAI5631.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4649,1,BOLD:AAI5631
OTU1831,US,0.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4649,1,None
OTU1956,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4649,1,None
OTU1973,US,0.9546,BOLD:AAE1749.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4649,4,BOLD:AAE1749
OTU2116,US,0.8000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4649,1,None
OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4650,1,None
OTU20,GS,100.0,BOLD:AAA2052.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,pomp.4651,610,BOLD:AAA2052
OTU112,US,0.0000,BOLD:AAE9808.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4651,28,BOLD:AAE9808
OTU132,GS,100.0,BOLD:AAB4363.2,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Epimecis,Epimecis hortaria,pomp.4651,233,BOLD:AAB4363
OTU181,US,0.9881,BOLD:ABA4438.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4651,34,BOLD:ABA4438
OTU259,GS,99.4,BOLD:AAG7673.1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Dusona,Dusona vitticollis,pomp.4651,152,BOLD:AAG7673
OTU428,US,0.0000,None,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4651,7,None
OTU488,US,1.0000,BOLD:ACK3774.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4651,27,BOLD:ACK3774
OTU500,GS,100.0,BOLD:AAB9405.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Archips,Archips grisea,pomp.4651,133,BOLD:AAB9405
OTU650,GS,99.4,BOLD:AAF9772.1,Animalia,Arthropoda,Insecta,Diptera,Hybotidae,Platypalpus,NA,pomp.4651,8,BOLD:AAF9772
OTU719,US,0.2833,BOLD:ACB3721.2,Animalia,Arthropoda,Insecta,Ephemeroptera,NA,NA,NA,pomp.4651,1,BOLD:ACB3721
OTU754,US,0.1429,BOLD:ACB2438.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4651,4,BOLD:ACB2438
OTU774,US,0.2061,BOLD:ACA1209.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4651,27,BOLD:ACA1209
OTU1380,SS,0.6300,BOLD:AAA1517.2,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,pomp.4651,18,BOLD:AAA1517
OTU20,GS,100.0,BOLD:AAA2052.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,pomp.4652,1147,BOLD:AAA2052
OTU29,GS,99.4,BOLD:AAD6926.1,Animalia,Arthropoda,Arachnida,Araneae,Anyphaenidae,Anyphaena,Anyphaena pectorosa,pomp.4652,495,BOLD:AAD6926
OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4652,82,None
OTU409,GS,100.0,BOLD:AAD2111.2,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Tmarus,Tmarus angulatus,pomp.4652,7,BOLD:AAD2111
OTU536,GS,100.0,BOLD:AAB3917.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis quercicella,pomp.4652,26,BOLD:AAB3917
OTU715,GSL,98.9,BOLD:ACE8773.7,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Acrobasis,NA,pomp.4652,73,BOLD:ACE8773
OTU811,GS,100.0,BOLD:ACE7683.1,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Mecaphesa,Mecaphesa asperata,pomp.4652,17,BOLD:ACE7683
OTU1587,US,0.8000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4652,1,None
OTU1655,GS,99.4,BOLD:AAA4505.2,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crambus,Crambus agitatellus,pomp.4652,9,BOLD:AAA4505
OTU2116,US,0.8000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4652,1,None
OTU360,GS,100.0,BOLD:AAA3773.2,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Heterocampa,Heterocampa guttivitta,pomp.4653,153,BOLD:AAA3773
OTU882,GS,99.4,BOLD:AAA5644.3,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Catocala,Catocala lineella,pomp.4653,158,BOLD:AAA5644
OTU1037,GS,100.0,BOLD:ABA7674.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4653,1,BOLD:ABA7674
OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4653,1,None
OTU1345,GS,98.9,BOLD:AAF6259.1,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha dubia,pomp.4653,2,BOLD:AAF6259
OTU1418,SS,0.4200,BOLD:AAO2118.1,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,NA,NA,pomp.4653,3,BOLD:AAO2118
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4653,1,None
OTU1690,GS,100.0,BOLD:AAG6871.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus subsimilis,pomp.4653,1,BOLD:AAG6871
OTU983,GS,99.4,BOLD:AAL0863.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Diamesa,NA,pomp.4654,11,BOLD:AAL0863
OTU1390,SS,0.1800,BOLD:AAC5603.2,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4654,9,BOLD:AAC5603
OTU391,GS,100.0,BOLD:AAB5696.5,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes canadensis,pomp.4655,40,BOLD:AAB5696
OTU20,GS,100.0,BOLD:AAA2052.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,pomp.4656,226,BOLD:AAA2052
OTU304,GS,100.0,BOLD:AAA7551.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Dichomeris,Dichomeris georgiella,pomp.4656,71,BOLD:AAA7551
OTU1067,SS,0.6600,BOLD:AAG3920.5,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4656,34,BOLD:AAG3920
OTU1385,US,0.2259,BOLD:AAG9113.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4656,1,BOLD:AAG9113
OTU20,GS,100.0,BOLD:AAA2052.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,pomp.4659,1417,BOLD:AAA2052
OTU132,GS,100.0,BOLD:AAB4363.2,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Epimecis,Epimecis hortaria,pomp.4659,501,BOLD:AAB4363
OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4659,67,None
OTU260,GS,100.0,BOLD:AAA7700.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Elaphria,Elaphria alapallida,pomp.4659,418,BOLD:AAA7700
OTU408,US,1.0000,BOLD:ACN9645.2,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4659,32,BOLD:ACN9645
OTU454,SS,0.4200,BOLD:ABX4893.2,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4659,140,BOLD:ABX4893
OTU1137,GS,100.0,BOLD:AAA4056.2,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Hypagyrtis,Hypagyrtis piniata,pomp.4659,30,BOLD:AAA4056
OTU1185,GS,100.0,BOLD:AAD4718.1,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Xysticus,Xysticus fraternus,pomp.4659,1,BOLD:AAD4718
OTU1208,GS,97.8,BOLD:AAI4043.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4659,26,BOLD:AAI4043
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4659,1,None
OTU1843,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4659,1,None
OTU1973,US,0.9546,BOLD:AAE1749.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4659,4,BOLD:AAE1749
OTU65,GS,100.0,BOLD:AAA5695.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche analis,pomp.4660,1840,BOLD:AAA5695
OTU70,GS,100.0,BOLD:AAA2247.1,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Gluphisia,Gluphisia septentrionis,pomp.4660,194,BOLD:AAA2247
OTU143,GS,100.0,BOLD:AAB4103.6,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Hyperaeschra,Hyperaeschra georgica,pomp.4660,338,BOLD:AAB4103
OTU172,GS,100.0,BOLD:AAA3892.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche campyla,pomp.4660,628,BOLD:AAA3892
OTU206,GS,100.0,BOLD:AAG6831.6,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Sphaeromias,NA,pomp.4660,766,BOLD:AAG6831
OTU212,GS,100.0,BOLD:AAA4183.1,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,Aphis spiraecola,pomp.4660,103,BOLD:AAA4183
OTU215,GS,100.0,BOLD:AAA2279.1,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Nadata,Nadata gibbosa,pomp.4660,326,BOLD:AAA2279
OTU280,GS,100.0,BOLD:AAD8837.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Filatima,Filatima nr pseudacaciella,pomp.4660,189,BOLD:AAD8837
OTU283,GS,100.0,BOLD:AAP5530.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Gelechia,Gelechia albisparsella,pomp.4660,60,BOLD:AAP5530
OTU302,US,0.6809,BOLD:AAF0031.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,pomp.4660,20,BOLD:AAF0031
OTU328,GS,99.4,BOLD:ACB9565.1,Animalia,Arthropoda,Arachnida,Araneae,Clubionidae,Clubiona,Clubiona pygmaea,pomp.4660,8,BOLD:ACB9565
OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4660,4,None
OTU393,GS,100.0,BOLD:AAB6549.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Digrammia,Digrammia ocellinata,pomp.4660,41,BOLD:AAB6549
OTU419,GS,100.0,BOLD:AAB1787.1,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Acyrthosiphon,Acyrthosiphon pisum,pomp.4660,11,BOLD:AAB1787
OTU520,GS,100.0,BOLD:AAF7112.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Grapholita,Grapholita eclipsana,pomp.4660,49,BOLD:AAF7112
OTU542,SS,0.7900,BOLD:ABW4215.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,pomp.4660,80,BOLD:ABW4215
OTU560,GS,100.0,BOLD:ABZ0710.1,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Ceraclea,Ceraclea cancellata,pomp.4660,31,BOLD:ABZ0710
OTU624,US,0.9844,BOLD:ACD3564.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4660,29,BOLD:ACD3564
OTU696,GS,98.9,BOLD:AAF9035.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma alterna,pomp.4660,5,BOLD:AAF9035
OTU802,GS,100.0,BOLD:AAA3933.1,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Palthis,Palthis angulalis,pomp.4660,13,BOLD:AAA3933
OTU884,GS,98.9,BOLD:AAA8034.1,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Ceraclea,Ceraclea cancellata,pomp.4660,49,BOLD:AAA8034
OTU905,GS,100.0,BOLD:AAC1347.1,Animalia,Arthropoda,Insecta,Lepidoptera,Euteliidae,Paectes,Paectes oculatrix,pomp.4660,5,BOLD:AAC1347
OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4660,3,None
OTU1209,GS,100.0,BOLD:AAP2550.1,Animalia,Arthropoda,Insecta,Neuroptera,Sisyridae,Sisyra,NA,pomp.4660,16,BOLD:AAP2550
OTU1587,US,0.8000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4660,1,None
OTU1759,US,0.8000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4660,1,None
OTU1843,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4660,2,None
OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4660,2,None
OTU55,US,0.1429,BOLD:ABW7507.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4661,5068,BOLD:ABW7507
OTU68,US,0.2259,BOLD:ACX0589.1,Animalia,Arthropoda,Insecta,Odonata,NA,NA,NA,pomp.4661,4591,BOLD:ACX0589
OTU110,US,0.0000,BOLD:AAL6156.1,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4661,499,BOLD:AAL6156
OTU112,US,0.0000,BOLD:AAE9808.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4661,30,BOLD:AAE9808
OTU155,US,1.0000,None,Animalia,Arthropoda,Insecta,Orthoptera,NA,NA,NA,pomp.4661,285,None
OTU177,US,1.0000,BOLD:AAK4381.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4661,45,BOLD:AAK4381
OTU181,US,0.9881,BOLD:ABA4438.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4661,139,BOLD:ABA4438
OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4661,4,None
OTU196,US,0.2833,BOLD:ABW7429.3,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4661,448,BOLD:ABW7429
OTU229,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4661,308,None
OTU298,US,0.0000,BOLD:ACN5436.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4661,153,BOLD:ACN5436
OTU301,US,0.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4661,10,None
OTU309,US,0.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4661,34,None
OTU316,US,0.2259,BOLD:AAN6395.4,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4661,314,BOLD:AAN6395
OTU318,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4661,253,None
OTU322,US,0.0000,BOLD:ABV3197.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4661,21,BOLD:ABV3197
OTU323,US,0.3081,BOLD:ABX1792.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4661,82,BOLD:ABX1792
OTU332,US,1.0000,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4661,39,None
OTU353,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4661,63,None
OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4661,6,None
OTU364,US,0.9925,BOLD:ACX8484.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4661,106,BOLD:ACX8484
OTU366,US,0.0000,BOLD:ACV6868.1,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,pomp.4661,40,BOLD:ACV6868
OTU369,US,1.0000,BOLD:AAY5839.2,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4661,210,BOLD:AAY5839
OTU385,US,0.2259,BOLD:AAN6395.4,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4661,174,BOLD:AAN6395
OTU391,GS,100.0,BOLD:AAB5696.5,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes canadensis,pomp.4661,5,BOLD:AAB5696
OTU501,US,0.0000,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4661,134,None
OTU512,US,0.0000,None,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,pomp.4661,74,None
OTU537,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4661,68,None
OTU542,SS,0.7900,BOLD:ABW4215.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,pomp.4661,3,BOLD:ABW4215
OTU550,US,1.0000,BOLD:ACC9691.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4661,28,BOLD:ACC9691
OTU552,US,0.0000,BOLD:ACX9743.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4661,10,BOLD:ACX9743
OTU553,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4661,10,None
OTU565,US,1.0000,BOLD:AAO1619.2,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4661,34,BOLD:AAO1619
OTU574,US,1.0000,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4661,5,None
OTU575,US,0.2887,BOLD:ABW9133.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4661,68,BOLD:ABW9133
OTU580,US,1.0000,BOLD:AAY5839.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4661,127,BOLD:AAY5839
OTU594,US,0.0000,BOLD:AAV5371.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4661,47,BOLD:AAV5371
OTU643,US,1.0000,BOLD:ABX7722.4,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4661,54,BOLD:ABX7722
OTU647,US,1.0000,BOLD:ACB3344.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4661,34,BOLD:ACB3344
OTU666,US,1.0000,BOLD:ACV6492.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4661,29,BOLD:ACV6492
OTU697,US,0.9881,BOLD:AAN5217.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4661,3,BOLD:AAN5217
OTU737,US,1.0000,BOLD:AAH0455.3,Animalia,Arthropoda,Insecta,Ephemeroptera,NA,NA,NA,pomp.4661,26,BOLD:AAH0455
OTU754,US,0.1429,BOLD:ACB2438.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4661,22,BOLD:ACB2438
OTU766,US,0.2833,BOLD:ACZ5284.8,Animalia,Arthropoda,Diplopoda,Julida,NA,NA,NA,pomp.4661,9,BOLD:ACZ5284
OTU783,US,0.0000,BOLD:AAN5217.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4661,47,BOLD:AAN5217
OTU785,US,0.1136,BOLD:AAN5217.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4661,60,BOLD:AAN5217
OTU788,US,0.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4661,21,None
OTU799,US,0.0000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4661,5,None
OTU814,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4661,18,None
OTU826,US,0.9881,BOLD:ACP1442.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4661,22,BOLD:ACP1442
OTU920,US,0.2061,BOLD:ACJ5261.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4661,7,BOLD:ACJ5261
OTU962,US,1.0000,BOLD:ACY6457.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4661,1,BOLD:ACY6457
OTU997,US,0.3081,BOLD:ACD1886.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4661,22,BOLD:ACD1886
OTU1005,US,0.9916,BOLD:ACK8319.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4661,40,BOLD:ACK8319
OTU1020,US,0.2887,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4661,1,None
