,OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads,BOLDalt
36353,OTU191_suspect_mock_chimera,GS,100.0,BOLD:AAB1349.1,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hypena,Hypena humuli,pomp.4634,137,BOLD:AAB1349
36359,OTU197,US,0.2833,BOLD:ACU4187.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4634,27,BOLD:ACU4187
36379,OTU229,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4634,21,None
36402,OTU266_suspect_mock_chimera,GS,100.0,BOLD:ACL1096.1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,NA,NA,pomp.4634,42,BOLD:ACL1096
36424,OTU314,US,1.0000,None,Animalia,Chordata,Actinopterygii,Kurtiformes,NA,NA,NA,pomp.4634,49,None
36433,OTU329_suspect_mock_chimera,GS,100.0,BOLD:ABW5810.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Euphylidorea,Euphylidorea luteola,pomp.4634,28,BOLD:ABW5810
36440,OTU339,US,0.2061,BOLD:ACR2521.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4634,23,BOLD:ACR2521
36444,OTU352,US,1.0000,BOLD:ACO7366.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4634,7,BOLD:ACO7366
36445,OTU353,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4634,7,None
36448,OTU359,US,1.0000,None,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4634,4,None
36462,OTU374_suspect_mock_chimera,GS,100.0,BOLD:AAN5882.5,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera caliptera,pomp.4634,124,BOLD:AAN5882
36478,OTU412_suspect_mock_chimera,GS,100.0,BOLD:AAH2774.2,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Agonum,Agonum muelleri,pomp.4634,42,BOLD:AAH2774
36487,OTU423,US,0.0000,BOLD:ACT9373.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4634,51,BOLD:ACT9373
36494,OTU434,US,0.9881,BOLD:ACT7952.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4634,18,BOLD:ACT7952
36507,OTU461_suspect_mock_chimera,GS,100.0,BOLD:AAF9055.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera septemtrionis,pomp.4634,8,BOLD:AAF9055
36509,OTU467,GS,98.3,BOLD:AAA6611.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Orchesella,Orchesella cincta,pomp.4634,31,BOLD:AAA6611
36511,OTU469,US,0.0000,None,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,pomp.4634,21,None
36514,OTU473,US,0.2061,BOLD:AAZ9975.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4634,4,BOLD:AAZ9975
36521,OTU487,US,0.0000,None,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,pomp.4634,71,None
36558,OTU550,US,1.0000,BOLD:ACC9691.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4634,20,BOLD:ACC9691
36566,OTU564,US,0.0000,BOLD:AAU8588.1,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4634,42,BOLD:AAU8588
36595,OTU624_suspect_mock_chimera,US,0.9844,BOLD:ACD3564.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4634,50,BOLD:ACD3564
36606,OTU643,US,1.0000,BOLD:ABX7722.4,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4634,32,BOLD:ABX7722
36621,OTU668,US,0.0000,None,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,pomp.4634,2,None
36637,OTU697,US,0.9881,BOLD:AAN5217.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4634,30,BOLD:AAN5217
36638,OTU698,US,0.0000,None,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4634,7,None
36644,OTU714,US,0.0000,BOLD:ABW7966.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4634,24,BOLD:ABW7966
36646,OTU719,US,0.2833,BOLD:ACB3721.2,Animalia,Arthropoda,Insecta,Ephemeroptera,NA,NA,NA,pomp.4634,6,BOLD:ACB3721
36654,OTU735,US,0.0000,None,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4634,9,None
36655,OTU737,US,1.0000,BOLD:AAH0455.3,Animalia,Arthropoda,Insecta,Ephemeroptera,NA,NA,NA,pomp.4634,14,BOLD:AAH0455
36669,OTU768,US,1.0000,BOLD:AAP6860.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4634,2,BOLD:AAP6860
36679,OTU783,US,0.0000,BOLD:AAN5217.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4634,20,BOLD:AAN5217
36717,OTU865_suspect_mock_chimera,US,0.8732,BOLD:ABW5165.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4634,38,BOLD:ABW5165
36719,OTU874,US,1.0000,BOLD:AAN9133.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4634,8,BOLD:AAN9133
36720,OTU878,US,0.9881,BOLD:AAY5839.2,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4634,1,BOLD:AAY5839
36731,OTU897,US,0.0000,BOLD:ACR1032.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4634,14,BOLD:ACR1032
36743,OTU931,US,0.2833,BOLD:ACW6583.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4634,3,BOLD:ACW6583
36761,OTU985,US,1.0000,BOLD:ACN2282.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4634,14,BOLD:ACN2282
36771,OTU1000,US,1.0000,None,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4634,4,None
36780,OTU1027,US,1.0000,BOLD:ACY0966.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4634,1,BOLD:ACY0966
36781,OTU1031,US,0.9925,BOLD:AAK4727.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4634,2,BOLD:AAK4727
36785,OTU1036,US,0.0788,BOLD:ACC4449.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4634,2,BOLD:ACC4449
36806,OTU1115,GS,100.0,BOLD:AAA2326.1,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,pomp.4634,22,BOLD:AAA2326
36823,OTU1155,US,0.9881,BOLD:AAP9854.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4634,2,BOLD:AAP9854
36826,OTU1169,US,0.3056,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4634,24,None
36827,OTU1170,US,0.2833,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4634,9,None
36842,OTU1214,US,1.0000,BOLD:ABY0327.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4634,8,BOLD:ABY0327
36852,OTU1256,US,1.0000,BOLD:AAZ9784.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4634,1,BOLD:AAZ9784
36866,OTU1305,US,1.0000,None,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,pomp.4634,11,None
36871,OTU1332,US,1.0000,BOLD:ACJ6095.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4634,2,BOLD:ACJ6095
36878,OTU1355,US,0.0000,BOLD:ACY2023.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4634,3,BOLD:ACY2023
36879,OTU1356_suspect_mock_variant,SS,0.7000,BOLD:ABX0045.2,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4634,19,BOLD:ABX0045
36885,OTU1377,US,0.0000,BOLD:ACP6066.2,Animalia,Arthropoda,Insecta,Psocodea,NA,NA,NA,pomp.4634,15,BOLD:ACP6066
36903,OTU1441,US,0.2833,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4634,1,None
36910,OTU1470,US,1.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4634,4,None
36919,OTU1528_suspect_mock_chimera,GS,100.0,BOLD:AAD9157.1,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Pterostichus,Pterostichus mutus,pomp.4634,13,BOLD:AAD9157
36920,OTU1532,US,0.0000,BOLD:ACA6588.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4634,1,BOLD:ACA6588
36922,OTU1540,US,0.9936,BOLD:ACX5892.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4634,7,BOLD:ACX5892
36923,OTU1544,US,1.0000,None,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,pomp.4634,1,None
36928,OTU1602,US,0.0000,BOLD:ACF3682.1,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,pomp.4634,10,BOLD:ACF3682
36936,OTU1657,US,0.0000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4634,3,None
36940,OTU1665,US,0.0000,BOLD:ABV1415.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4634,2,BOLD:ABV1415
36952,OTU1742,US,0.1429,BOLD:AAO2058.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4634,1,BOLD:AAO2058
36968,OTU1835,US,1.0000,None,Animalia,Chordata,Amphibia,Anura,NA,NA,NA,pomp.4634,6,None
36977,OTU1904,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4634,2,None
36985,OTU1961,US,0.0000,BOLD:AAY7516.2,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4634,4,BOLD:AAY7516
36986,OTU1964,US,0.2833,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4634,4,None
36991,OTU2018,US,0.3056,None,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4634,1,None
36994,OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4634,1,None
37006,OTU2116,US,0.8000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4634,1,None
37013,MockIM10_pident=100.0_OTU21,GS,100.0,BOLD:AAA1517.2,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura rosaceana,pomp.4635,226,BOLD:AAA1517
37015,MockIM16_pident=100.0_OTU58,GS,100.0,BOLD:AAA0399.6,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Elophila,Elophila obliteralis,pomp.4635,81,BOLD:AAA0399
37018,MockIM27_pident=100.0_OTU67,GS,98.9,BOLD:AAL8071.1,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Cercyon,Cercyon praetextatus,pomp.4635,93,BOLD:AAL8071
37021,MockIM32_pident=100.0_OTU38,GS,99.4,BOLD:AAK9206.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Leucrocuta,Leucrocuta maculipennis,pomp.4635,81,BOLD:AAK9206
37024,MockIM42_pident=100.0_OTU50,GS,98.3,BOLD:AAI4346.3,Animalia,Arthropoda,Arachnida,Opiliones,Phalangiidae,Phalangium,Phalangium opilio,pomp.4635,248,BOLD:AAI4346
37034,OTU12_suspect_mock_chimera,GS,100.0,BOLD:AAC0733.2,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Archips,Archips semiferana,pomp.4635,832,BOLD:AAC0733
37050,OTU39,GS,100.0,BOLD:AAB7935.1,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,Eustala cepina,pomp.4635,149,BOLD:AAB7935
37059,OTU59,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4635,29,BOLD:ACF7919
37066,OTU76,US,1.0000,None,Animalia,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,pomp.4635,88,None
37096,OTU144,GS,100.0,BOLD:AAI2836.1,Animalia,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus keyserlingi,pomp.4635,17,BOLD:AAI2836
37126,OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4635,100,None
37138,OTU210_suspect_mock_chimera,GS,100.0,BOLD:AAO2062.1,Animalia,Arthropoda,Insecta,Megaloptera,Corydalidae,Chauliodes,Chauliodes rastricornis,pomp.4635,550,BOLD:AAO2062
37221,OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4635,1,None
37239,OTU391_suspect_mock_chimera,GS,100.0,BOLD:AAB5696.5,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes canadensis,pomp.4635,59,BOLD:AAB5696
37302,OTU501,US,0.0000,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4635,42,None
37372,OTU637_suspect_mock_chimera,GS,100.0,BOLD:AAA2518.4,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Chrysoteuchia,Chrysoteuchia topiarius,pomp.4635,23,BOLD:AAA2518
37421,OTU729_suspect_mock_chimera,GS,100.0,BOLD:AAA2953.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Epinotia,Epinotia solicitana,pomp.4635,28,BOLD:AAA2953
37424,OTU733_suspect_mock_chimera,GS,100.0,BOLD:ACL2926.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,pomp.4635,7,BOLD:ACL2926
37444,OTU775_suspect_mock_variant,GS,99.4,BOLD:AAB6253.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Depressaria,Depressaria radiella,pomp.4635,42,BOLD:AAB6253
37445,OTU776,GS,99.4,BOLD:AAG8977.1,Animalia,Arthropoda,Insecta,Hemiptera,Derbidae,Apache,Apache degeerii,pomp.4635,5,BOLD:AAG8977
37451,OTU784_suspect_mock_chimera,GS,100.0,BOLD:AAG2017.3,Animalia,Arthropoda,Insecta,Neuroptera,Chrysopidae,Chrysopa,Chrysopa oculata,pomp.4635,37,BOLD:AAG2017
37578,OTU1116_suspect_mock_chimera,GS,100.0,BOLD:AAB1281.5,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Itoplectis,Itoplectis conquisitor,pomp.4635,10,BOLD:AAB1281
37599,OTU1171_suspect_mock_chimera,SS,0.7600,BOLD:ABA1531.2,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4635,28,BOLD:ABA1531
37799,MockIM52_pident=100.0_OTU84,GS,99.4,BOLD:ABW5589.1,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,NA,NA,pomp.4636,55,BOLD:ABW5589
37810,OTU20_suspect_mock_chimera,GS,100.0,BOLD:AAA2052.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,pomp.4636,330,BOLD:AAA2052
37817,OTU32_suspect_mock_chimera,GS,99.4,BOLD:AAM8983.1,Animalia,Arthropoda,Insecta,Diptera,Keroplatidae,NA,NA,pomp.4636,11703,BOLD:AAM8983
37830,OTU59,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4636,28,BOLD:ACF7919
37845,OTU100_suspect_mock_chimera,GS,100.0,BOLD:AAB1667.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Argyrotaenia,Argyrotaenia quercifoliana,pomp.4636,50,BOLD:AAB1667
37849,OTU112,US,0.0000,BOLD:AAE9808.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4636,225,BOLD:AAE9808
37857,OTU128_suspect_mock_chimera,GS,100.0,BOLD:AAA4456.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Speranza,Speranza pustularia,pomp.4636,48,BOLD:AAA4456
37860,OTU131_suspect_mock_chimera,GS,100.0,BOLD:AAB2216.1,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Neolygus,Neolygus quercalbae,pomp.4636,22,BOLD:AAB2216
37863,OTU137_suspect_mock_chimera,GS,100.0,BOLD:AAC4559.2,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium mediopunctatum,pomp.4636,108,BOLD:AAC4559
37865,OTU142,GS,100.0,BOLD:AAV6495.1,Animalia,Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Hyloniscus,Hyloniscus riparius,pomp.4636,43,BOLD:AAV6495
37874,OTU156_suspect_mock_chimera,GS,100.0,BOLD:AAA7515.9,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,Caenis punctata,pomp.4636,20,BOLD:AAA7515
37888,OTU177,US,1.0000,BOLD:AAK4381.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4636,66,BOLD:AAK4381
37889,OTU179_suspect_mock_chimera,US,0.9859,BOLD:ACJ8629.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4636,70,BOLD:ACJ8629
37892,OTU184_suspect_mock_chimera,GS,100.0,BOLD:AAA6261.2,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena amatana,pomp.4636,41,BOLD:AAA6261
37897,OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4636,18,None
37898,OTU194_suspect_mock_chimera,GS,99.4,BOLD:AAC3145.3,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium terminatum,pomp.4636,152,BOLD:AAC3145
37901,OTU197,US,0.2833,BOLD:ACU4187.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4636,12,BOLD:ACU4187
37902,OTU198_suspect_mock_chimera,GS,100.0,BOLD:AAO0923.1,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Ocypus,Ocypus nero,pomp.4636,255,BOLD:AAO0923
37906,OTU205_suspect_mock_chimera,GS,99.4,BOLD:AAH0129.1,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Podabrus,NA,pomp.4636,334,BOLD:AAH0129
37916,OTU221_suspect_mock_chimera,GS,100.0,BOLD:ACB3691.1,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Podabrus,Podabrus brevicollis,pomp.4636,11,BOLD:ACB3691
37924,OTU232_suspect_mock_chimera,GS,99.4,BOLD:ACE2171.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,pomp.4636,17,BOLD:ACE2171
37925,OTU235,US,0.0000,BOLD:AAO4928.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4636,64,BOLD:AAO4928
37926,OTU236_suspect_mock_chimera,GS,100.0,BOLD:AAN5879.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,pomp.4636,78,BOLD:AAN5879
37930,OTU249_suspect_mock_chimera,GS,100.0,BOLD:AAA6614.6,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis reflexella,pomp.4636,36,BOLD:AAA6614
37933,OTU254_suspect_mock_chimera,GS,100.0,BOLD:AAG0758.3,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides canadensis,pomp.4636,156,BOLD:AAG0758
37939,OTU260_suspect_mock_chimera,GS,100.0,BOLD:AAA7700.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Elaphria,Elaphria alapallida,pomp.4636,32,BOLD:AAA7700
37942,OTU263_suspect_mock_chimera,GS,100.0,BOLD:AAB1096.3,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Blastobasis,Blastobasis glandulella,pomp.4636,18,BOLD:AAB1096
37946,OTU268,US,0.0000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4636,6,None
37948,OTU275_suspect_mock_chimera,GS,100.0,BOLD:AAB7869.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phtheochroa,Phtheochroa riscana,pomp.4636,92,BOLD:AAB7869
37952,OTU282_suspect_mock_chimera,GS,100.0,BOLD:ADC3363.3,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenacron,Stenacron interpunctatum,pomp.4636,48,BOLD:ADC3363
37955,OTU296_suspect_mock_chimera,GS,99.4,BOLD:AAB6239.1,Animalia,Arthropoda,Insecta,Trichoptera,Dipseudopsidae,Phylocentropus,Phylocentropus placidus,pomp.4636,12,BOLD:AAB6239
37959,OTU302_suspect_mock_chimera,US,0.6809,BOLD:AAF0031.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,pomp.4636,92,BOLD:AAF0031
37962,OTU307_suspect_mock_chimera,GS,98.9,BOLD:AAH3225.3,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,Metylophorus,Metylophorus novaescotiae,pomp.4636,44,BOLD:AAH3225
37966,OTU314,US,1.0000,None,Animalia,Chordata,Actinopterygii,Kurtiformes,NA,NA,NA,pomp.4636,88,None
37970,OTU322,US,0.0000,BOLD:ABV3197.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4636,4,BOLD:ABV3197
37975,OTU329_suspect_mock_chimera,GS,100.0,BOLD:ABW5810.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Euphylidorea,Euphylidorea luteola,pomp.4636,30,BOLD:ABW5810
37978,OTU335_suspect_mock_chimera,GS,99.4,BOLD:ABX9225.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,pomp.4636,67,BOLD:ABX9225
37989,OTU358,US,1.0000,BOLD:ACW4480.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4636,14,BOLD:ACW4480
37992,OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4636,10,None
38001,OTU371,US,0.3081,BOLD:AAF7162.1,Animalia,Arthropoda,Branchiopoda,Diplostraca,NA,NA,NA,pomp.4636,13,BOLD:AAF7162
38016,OTU406_suspect_mock_variant,GS,100.0,BOLD:AAE0464.1,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Asaphocrita,Asaphocrita aphidiella,pomp.4636,25,BOLD:AAE0464
38021,OTU413,US,0.2887,None,Animalia,Chordata,Actinopterygii,Clupeiformes,NA,NA,NA,pomp.4636,3,None
38025,OTU418_suspect_mock_chimera,GS,100.0,BOLD:ACR3763.3,Animalia,Arthropoda,Insecta,Coleoptera,Ptilodactylidae,Ptilodactyla,Ptilodactyla serricollis,pomp.4636,31,BOLD:ACR3763
38027,OTU421,GS,100.0,BOLD:AAG5070.1,Animalia,Arthropoda,Diplopoda,Polydesmida,Paradoxosomatidae,Oxidus,Oxidus gracilis,pomp.4636,3,BOLD:AAG5070
38032,OTU428,US,0.0000,None,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4636,35,None
38034,OTU431_suspect_mock_chimera,GS,98.3,BOLD:ABX3627.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,pomp.4636,33,BOLD:ABX3627
38040,OTU442_suspect_mock_chimera,GS,100.0,BOLD:ACX5108.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4636,38,BOLD:ACX5108
38043,OTU451_suspect_mock_chimera,US,0.0000,BOLD:ACJ9021.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4636,14,BOLD:ACJ9021
38050,OTU466_suspect_mock_chimera,GS,100.0,BOLD:AAC3054.1,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Harpalus,Harpalus pensylvanicus,pomp.4636,24,BOLD:AAC3054
38053,OTU469,US,0.0000,None,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,pomp.4636,14,None
38054,OTU471_suspect_mock_chimera,US,0.0000,BOLD:ACD0295.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4636,16,BOLD:ACD0295
38064,OTU488,US,1.0000,BOLD:ACK3774.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4636,7,BOLD:ACK3774
38085,OTU523_suspect_mock_chimera,GS,99.4,BOLD:AAF8995.3,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Antocha,Antocha saxicola,pomp.4636,24,BOLD:AAF8995
38095,OTU541_suspect_mock_chimera,GS,99.4,BOLD:AAA7906.6,Animalia,Arthropoda,Insecta,Trichoptera,Phryganeidae,Phryganea,Phryganea cinerea,pomp.4636,32,BOLD:AAA7906
38097,OTU545_suspect_mock_chimera,SS,0.1500,BOLD:AAG4746.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4636,22,BOLD:AAG4746
38102,OTU553,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4636,15,None
38108,OTU564,US,0.0000,BOLD:AAU8588.1,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4636,4,BOLD:AAU8588
38124,OTU596,US,0.1136,BOLD:AAI1246.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4636,31,BOLD:AAI1246
38125,OTU597_suspect_mock_chimera,GS,100.0,BOLD:AAD9634.2,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Diachorisia,Diachorisia velatella,pomp.4636,9,BOLD:AAD9634
38132,OTU618_suspect_mock_chimera,GS,100.0,BOLD:AAM7567.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Melanotus,Melanotus similis,pomp.4636,12,BOLD:AAM7567
38133,OTU620,US,0.3081,BOLD:ACA3067.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4636,2,BOLD:ACA3067
38137,OTU624_suspect_mock_chimera,US,0.9844,BOLD:ACD3564.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4636,13,BOLD:ACD3564
38139,OTU626_suspect_mock_chimera,GS,100.0,BOLD:AAA8523.1,Animalia,Arthropoda,Insecta,Lepidoptera,Sesiidae,Synanthedon,Synanthedon acerni,pomp.4636,43,BOLD:AAA8523
38141,OTU630,US,1.0000,None,Animalia,Chordata,Amphibia,Anura,NA,NA,NA,pomp.4636,29,None
38150,OTU645_suspect_mock_chimera,GS,98.3,BOLD:ABW4519.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Atarba,Atarba picticornis,pomp.4636,47,BOLD:ABW4519
38151,OTU646_suspect_mock_chimera,GS,100.0,BOLD:AAI4397.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Antocha,NA,pomp.4636,15,BOLD:AAI4397
