OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads
OTU1697,US,0.2974,None,Animalia,Chordata,Reptilia,Squamata,NA,NA,NA,pomp.4645,4
OTU1843,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4645,4
OTU1956,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4645,1
OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4645,3
OTU1_suspect_mock_chimera,GS,100.0,BOLD:AAB9410.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris semipurpurana,pomp.4646,5136
OTU35_suspect_mock_chimera,GS,100.0,BOLD:AAG2724.3,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Zelus,Zelus luridus,pomp.4646,5253
OTU49_suspect_mock_chimera,GS,100.0,BOLD:AAA7035.3,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Archips,Archips argyrospila,pomp.4646,1384
OTU59,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4646,84
OTU72_suspect_mock_chimera,GS,100.0,BOLD:ACG7175.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Chionodes,Chionodes bicostomaculella,pomp.4646,216
OTU100_suspect_mock_chimera,GS,100.0,BOLD:AAB1667.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Argyrotaenia,Argyrotaenia quercifoliana,pomp.4646,1270
OTU127,GS,100.0,BOLD:AAB2768.2,Animalia,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus rufus,pomp.4646,54
OTU173,GS,100.0,BOLD:AAN6304.4,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Araneus,Araneus guttulatus,pomp.4646,845
OTU180_suspect_mock_chimera,US,0.9976,BOLD:AAZ2945.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4646,12
OTU184_suspect_mock_chimera,GS,100.0,BOLD:AAA6261.2,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena amatana,pomp.4646,35
OTU324_suspect_mock_chimera,GS,100.0,BOLD:AAD7495.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Cleora,Cleora projecta,pomp.4646,129
OTU337_suspect_mock_chimera,GS,100.0,BOLD:ABA5863.1,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Podisus,Podisus placidus,pomp.4646,272
OTU406_suspect_mock_variant,GS,100.0,BOLD:AAE0464.1,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Asaphocrita,Asaphocrita aphidiella,pomp.4646,219
OTU419_suspect_mock_variant,GS,100.0,BOLD:AAB1787.1,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Acyrthosiphon,Acyrthosiphon pisum,pomp.4646,22
OTU479_suspect_mock_chimera,GS,100.0,BOLD:AAA3055.3,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Clepsis,Clepsis virescana,pomp.4646,31
OTU521_suspect_mock_chimera,GS,98.9,BOLD:AAE0707.13,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Microtendipes,Microtendipes pedellus,pomp.4646,16
OTU660_suspect_mock_chimera,SS,0.2300,BOLD:ABW6246.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4646,27
OTU1015_suspect_mock_chimera,GS,99.4,BOLD:AAA4121.14,Animalia,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium vittatum,pomp.4646,38
OTU1033_suspect_mock_chimera,SS,0.8500,BOLD:AAH0468.1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Arthromacra,Arthromacra aenea,pomp.4646,26
OTU1245_suspect_mock_chimera,GS,99.4,BOLD:AAH2364.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4646,11
OTU1368,GSL,97.2,BOLD:AAG2878.10,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,Gyponana extenda,pomp.4646,1
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4646,1
OTU1697,US,0.2974,None,Animalia,Chordata,Reptilia,Squamata,NA,NA,NA,pomp.4646,4
OTU707,US,1.0000,None,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4647,1
OTU57,US,0.2259,BOLD:ABX4336.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4648,60
OTU78_suspect_mock_chimera,GS,100.0,BOLD:AAJ9298.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Melanolophia,Melanolophia signataria,pomp.4648,564
OTU202_suspect_mock_chimera,GS,97.2,BOLD:AAP6368.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Cardiophorus,Cardiophorus convexus,pomp.4648,29
OTU214_suspect_mock_chimera,GS,100.0,BOLD:AAB5799.4,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Dolichomia,Dolichomia olinalis,pomp.4648,277
OTU221_suspect_mock_chimera,GS,100.0,BOLD:ACB3691.1,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Podabrus,Podabrus brevicollis,pomp.4648,103
OTU232_suspect_mock_chimera,GS,99.4,BOLD:ACE2171.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,pomp.4648,17
OTU302_suspect_mock_chimera,US,0.6809,BOLD:AAF0031.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,pomp.4648,24
OTU304_suspect_mock_chimera,GS,100.0,BOLD:AAA7551.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Dichomeris,Dichomeris georgiella,pomp.4648,31
OTU307_suspect_mock_chimera,GS,98.9,BOLD:AAH3225.3,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,Metylophorus,Metylophorus novaescotiae,pomp.4648,14
OTU472_suspect_mock_chimera,SS,0.6200,BOLD:ABX2454.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4648,23
OTU474_suspect_mock_chimera,GS,99.4,BOLD:ACA6042.1,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Chrysobothris,Chrysobothris rugosiceps,pomp.4648,152
OTU595_suspect_mock_chimera,GS,100.0,BOLD:AAB8714.1,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,Leucauge venusta,pomp.4648,22
OTU817_suspect_mock_chimera,GS,100.0,BOLD:AAG9923.1,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,Parcoblatta,NA,pomp.4648,2
OTU856_suspect_mock_chimera,GS,100.0,BOLD:AAV0892.2,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Isomira,Isomira sericea,pomp.4648,11
OTU1408_suspect_mock_chimera,GS,98.9,BOLD:ABA5202.4,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Pseudolimnophila,Pseudolimnophila luteipennis,pomp.4648,11
OTU1605_suspect_mock_chimera,GS,100.0,BOLD:ACG2990.2,Animalia,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Pristiphora,Pristiphora chlorea,pomp.4648,4
OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4648,1
MockIM16_pident=100.0_OTU58,GS,100.0,BOLD:AAA0399.6,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Elophila,Elophila obliteralis,pomp.4649,91
MockIM46_pident=100.0_OTU64,GS,100.0,BOLD:AAH6828.3,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Euphoria,Euphoria fulgida,pomp.4649,41
OTU20_suspect_mock_chimera,GS,100.0,BOLD:AAA2052.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,pomp.4649,435
OTU35_suspect_mock_chimera,GS,100.0,BOLD:AAG2724.3,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Zelus,Zelus luridus,pomp.4649,206
OTU36_suspect_mock_variant,GS,100.0,BOLD:AAA8525.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Amphipyra,Amphipyra pyramidoides,pomp.4649,6570
OTU59,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4649,24
OTU179_suspect_mock_chimera,US,0.9859,BOLD:ACJ8629.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4649,21
OTU184_suspect_mock_chimera,GS,100.0,BOLD:AAA6261.2,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena amatana,pomp.4649,73
OTU207,GS,98.9,BOLD:AAB7933.1,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,Eustala anastera,pomp.4649,45
OTU328_suspect_mock_chimera,GS,99.4,BOLD:ACB9565.1,Animalia,Arthropoda,Arachnida,Araneae,Clubionidae,Clubiona,Clubiona pygmaea,pomp.4649,51
OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4649,11
OTU404_suspect_mock_chimera,GS,98.9,BOLD:ACX6358.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4649,158
OTU409,GS,100.0,BOLD:AAD2111.2,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Tmarus,Tmarus angulatus,pomp.4649,101
OTU454_suspect_mock_chimera,SS,0.4200,BOLD:ABX4893.2,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4649,162
OTU660_suspect_mock_chimera,SS,0.2300,BOLD:ABW6246.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4649,16
OTU798_suspect_mock_variant,No Hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,pomp.4649,25
OTU946_suspect_mock_chimera,GS,100.0,BOLD:ABZ1624.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Machimia,Machimia tentoriferella,pomp.4649,19
OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4649,4
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4649,1
OTU1697,US,0.2974,None,Animalia,Chordata,Reptilia,Squamata,NA,NA,NA,pomp.4649,13
OTU1752,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4649,1
OTU1759,US,0.8000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4649,1
OTU1773,GS,97.8,BOLD:AAI5631.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4649,1
OTU1831,US,0.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4649,1
OTU1956,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4649,1
OTU1973,US,0.9546,BOLD:AAE1749.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4649,4
OTU2097,US,1.0000,None,Animalia,Chordata,Aves,Passeriformes,NA,NA,NA,pomp.4649,1
OTU2116,US,0.8000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4649,1
MockIM27_pident=100.0_OTU67,GS,98.9,BOLD:AAL8071.1,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Cercyon,Cercyon praetextatus,pomp.4650,31
MockIM53_pident=100.0_OTU74,GS,100.0,BOLD:AAA4507.1,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea rubigalis,pomp.4650,21
OTU129_suspect_mock_chimera,GS,99.4,BOLD:AAB7261.2,Animalia,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Eurylophella,Eurylophella poconoensis,pomp.4650,68
OTU156_suspect_mock_chimera,GS,100.0,BOLD:AAA7515.9,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,Caenis punctata,pomp.4650,35
OTU267,GS,100.0,BOLD:ABY8347.1,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Kleidocerys,Kleidocerys resedae,pomp.4650,37
OTU929_suspect_mock_chimera,GS,100.0,BOLD:ACM3087.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4650,44
OTU1125_suspect_mock_chimera,GS,99.4,BOLD:AAA3993.24,Animalia,Arthropoda,Insecta,Lepidoptera,Coleophoridae,Coleophora,Coleophora duplicis group,pomp.4650,17
OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4650,1
OTU20_suspect_mock_chimera,GS,100.0,BOLD:AAA2052.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,pomp.4651,610
OTU99_suspect_mock_chimera,GS,100.0,BOLD:ABW0392.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus nigrovittatus,pomp.4651,497
OTU112,US,0.0000,BOLD:AAE9808.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4651,28
OTU132_suspect_mock_chimera,GS,100.0,BOLD:AAB4363.2,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Epimecis,Epimecis hortaria,pomp.4651,233
OTU161_suspect_mock_variant,GS,100.0,BOLD:AAC6357.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Xenolechia,Xenolechia ontariensis,pomp.4651,15
OTU181,US,0.9881,BOLD:ABA4438.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4651,34
OTU259_suspect_mock_chimera,GS,99.4,BOLD:AAG7673.1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Dusona,Dusona vitticollis,pomp.4651,152
OTU428,US,0.0000,None,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4651,7
OTU488,US,1.0000,BOLD:ACK3774.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4651,27
OTU500_suspect_mock_chimera,GS,100.0,BOLD:AAB9405.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Archips,Archips grisea,pomp.4651,133
OTU618_suspect_mock_chimera,GS,100.0,BOLD:AAM7567.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Melanotus,Melanotus similis,pomp.4651,16
OTU650_suspect_mock_chimera,GS,99.4,BOLD:AAF9772.1,Animalia,Arthropoda,Insecta,Diptera,Hybotidae,Platypalpus,NA,pomp.4651,8
OTU719,US,0.2833,BOLD:ACB3721.2,Animalia,Arthropoda,Insecta,Ephemeroptera,NA,NA,NA,pomp.4651,1
OTU754,US,0.1429,BOLD:ACB2438.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4651,4
OTU774,US,0.2061,BOLD:ACA1209.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4651,27
OTU798_suspect_mock_variant,No Hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,pomp.4651,11
OTU1055_suspect_mock_chimera,GS,97.2,BOLD:AAN8576.2,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Grammonota,Grammonota gigas,pomp.4651,9
OTU1077_suspect_mock_chimera,GS,100.0,BOLD:AAG5457.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,pomp.4651,29
OTU1380_suspect_mock_variant,SS,0.6300,BOLD:AAA1517.2,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,pomp.4651,18
OTU1697,US,0.2974,None,Animalia,Chordata,Reptilia,Squamata,NA,NA,NA,pomp.4651,2
MockIM5_pident=100.0_OTU56,GS,100.0,BOLD:AAA8810.1,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,Aphis helianthi,pomp.4652,44
OTU20_suspect_mock_chimera,GS,100.0,BOLD:AAA2052.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,pomp.4652,1147
OTU29,GS,99.4,BOLD:AAD6926.1,Animalia,Arthropoda,Arachnida,Araneae,Anyphaenidae,Anyphaena,Anyphaena pectorosa,pomp.4652,495
OTU59,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4652,47
OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4652,82
OTU226_suspect_mock_chimera,GS,100.0,BOLD:AAA3678.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche morosa,pomp.4652,134
OTU282_suspect_mock_chimera,GS,100.0,BOLD:ADC3363.3,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenacron,Stenacron interpunctatum,pomp.4652,85
OTU409,GS,100.0,BOLD:AAD2111.2,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Tmarus,Tmarus angulatus,pomp.4652,7
OTU536_suspect_mock_variant,GS,100.0,BOLD:AAB3917.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis quercicella,pomp.4652,26
OTU538_suspect_mock_chimera,GS,100.0,BOLD:ACA9904.5,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Cheilotrichia,Cheilotrichia stigmatica,pomp.4652,20
OTU715_suspect_mock_chimera,GSL,98.9,BOLD:ACE8773.7,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Acrobasis,NA,pomp.4652,73
OTU811,GS,100.0,BOLD:ACE7683.1,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Mecaphesa,Mecaphesa asperata,pomp.4652,17
OTU1023_suspect_mock_chimera,GS,100.0,BOLD:AAC3243.2,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche phalerata,pomp.4652,1
OTU1587,US,0.8000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4652,1
OTU1655_suspect_mock_chimera,GS,99.4,BOLD:AAA4505.2,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crambus,Crambus agitatellus,pomp.4652,9
OTU2116,US,0.8000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4652,1
OTU99_suspect_mock_chimera,GS,100.0,BOLD:ABW0392.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus nigrovittatus,pomp.4653,1550
OTU174_suspect_mock_chimera,GS,100.0,BOLD:AAB7737.1,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Donacaula,Donacaula melinella CS,pomp.4653,619
OTU184_suspect_mock_chimera,GS,100.0,BOLD:AAA6261.2,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena amatana,pomp.4653,6
OTU232_suspect_mock_chimera,GS,99.4,BOLD:ACE2171.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,pomp.4653,12
OTU262_suspect_mock_chimera,GS,97.8,BOLD:AAI1345.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,Dicranomyia (Idiopyga) halterella,pomp.4653,11
OTU360_suspect_mock_chimera,GS,100.0,BOLD:AAA3773.2,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Heterocampa,Heterocampa guttivitta,pomp.4653,153
OTU882_suspect_mock_chimera,GS,99.4,BOLD:AAA5644.3,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Catocala,Catocala lineella,pomp.4653,158
OTU1037_suspect_mock_chimera,GS,100.0,BOLD:ABA7674.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4653,1
OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4653,1
OTU1345_suspect_mock_chimera,GS,98.9,BOLD:AAF6259.1,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha dubia,pomp.4653,2
OTU1418_suspect_mock_chimera,SS,0.4200,BOLD:AAO2118.1,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,NA,NA,pomp.4653,3
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4653,1
OTU1690_suspect_mock_chimera,GS,100.0,BOLD:AAG6871.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus subsimilis,pomp.4653,1
OTU1697,US,0.2974,None,Animalia,Chordata,Reptilia,Squamata,NA,NA,NA,pomp.4653,4
OTU562_suspect_mock_chimera,GS,100.0,BOLD:AAA8153.1,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Platycentropus,Platycentropus radiatus,pomp.4654,31
OTU851_suspect_mock_chimera,GS,100.0,BOLD:ACV2101.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus catenatus,pomp.4654,14
OTU983_suspect_mock_chimera,GS,99.4,BOLD:AAL0863.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Diamesa,NA,pomp.4654,11
OTU1265,SS,0.3100,BOLD:AAD2665.5,Animalia,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,NA,pomp.4654,23
OTU1390_suspect_mock_chimera,SS,0.1800,BOLD:AAC5603.2,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4654,9
MockIM42_pident=100.0_OTU50,GS,98.3,BOLD:AAI4346.3,Animalia,Arthropoda,Arachnida,Opiliones,Phalangiidae,Phalangium,Phalangium opilio,pomp.4655,17
OTU194_suspect_mock_chimera,GS,99.4,BOLD:AAC3145.3,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium terminatum,pomp.4655,15
OTU391_suspect_mock_chimera,GS,100.0,BOLD:AAB5696.5,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes canadensis,pomp.4655,40
OTU481_suspect_mock_chimera,GS,98.3,BOLD:AAR9607.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Photedes,Photedes enervata,pomp.4655,37
OTU671_suspect_mock_chimera,GS,99.4,BOLD:AAG2647.3,Animalia,Arthropoda,Insecta,Diptera,Chaoboridae,Chaoborus,Chaoborus punctipennis,pomp.4655,34
OTU745_suspect_mock_chimera,GS,100.0,BOLD:AAC2533.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Olethreutes,Olethreutes fasciatana,pomp.4655,58
OTU1125_suspect_mock_chimera,GS,99.4,BOLD:AAA3993.24,Animalia,Arthropoda,Insecta,Lepidoptera,Coleophoridae,Coleophora,Coleophora duplicis group,pomp.4655,19
OTU20_suspect_mock_chimera,GS,100.0,BOLD:AAA2052.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,pomp.4656,226
OTU156_suspect_mock_chimera,GS,100.0,BOLD:AAA7515.9,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,Caenis punctata,pomp.4656,27
OTU184_suspect_mock_chimera,GS,100.0,BOLD:AAA6261.2,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena amatana,pomp.4656,29
OTU194_suspect_mock_chimera,GS,99.4,BOLD:AAC3145.3,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium terminatum,pomp.4656,29
OTU304_suspect_mock_chimera,GS,100.0,BOLD:AAA7551.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Dichomeris,Dichomeris georgiella,pomp.4656,71
OTU1067_suspect_mock_chimera,SS,0.6600,BOLD:AAG3920.5,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4656,34
OTU1093_suspect_mock_chimera,GS,98.9,BOLD:AAF6768.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4656,8
OTU1385,US,0.2259,BOLD:AAG9113.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4656,1
OTU184_suspect_mock_chimera,GS,100.0,BOLD:AAA6261.2,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena amatana,pomp.4657,52
OTU210_suspect_mock_chimera,GS,100.0,BOLD:AAO2062.1,Animalia,Arthropoda,Insecta,Megaloptera,Corydalidae,Chauliodes,Chauliodes rastricornis,pomp.4657,35
OTU232_suspect_mock_chimera,GS,99.4,BOLD:ACE2171.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,pomp.4657,73
OTU329_suspect_mock_chimera,GS,100.0,BOLD:ABW5810.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Euphylidorea,Euphylidorea luteola,pomp.4657,15
OTU394_suspect_mock_chimera,GS,99.4,BOLD:AAA7515.8,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,Caenis punctata,pomp.4657,52
OTU481_suspect_mock_chimera,GS,98.3,BOLD:AAR9607.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Photedes,Photedes enervata,pomp.4657,109
OTU988_suspect_mock_chimera,GS,100.0,BOLD:AAB0062.3,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula entomophthorae,pomp.4657,39
MockIM16_pident=100.0_OTU58,GS,100.0,BOLD:AAA0399.6,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Elophila,Elophila obliteralis,pomp.4659,51
MockIM32_pident=100.0_OTU38,GS,99.4,BOLD:AAK9206.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Leucrocuta,Leucrocuta maculipennis,pomp.4659,67
OTU20_suspect_mock_chimera,GS,100.0,BOLD:AAA2052.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,pomp.4659,1417
OTU36_suspect_mock_variant,GS,100.0,BOLD:AAA8525.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Amphipyra,Amphipyra pyramidoides,pomp.4659,2828
OTU132_suspect_mock_chimera,GS,100.0,BOLD:AAB4363.2,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Epimecis,Epimecis hortaria,pomp.4659,501
OTU156_suspect_mock_chimera,GS,100.0,BOLD:AAA7515.9,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,Caenis punctata,pomp.4659,25
OTU175,US,0.2833,BOLD:AAY7944.1,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4659,148
OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4659,67
OTU253,GS,100.0,BOLD:AAG2878.11,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,Gyponana extenda,pomp.4659,207
OTU260_suspect_mock_chimera,GS,100.0,BOLD:AAA7700.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Elaphria,Elaphria alapallida,pomp.4659,418
OTU408,US,1.0000,BOLD:ACN9645.2,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4659,32
OTU411_suspect_mock_chimera,GS,99.4,BOLD:AAA9619.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Cenopis,Cenopis reticulatana,pomp.4659,26
