OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads
OTU822,GS,97.8,BOLD:ACU1440,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,Parcoblatta,Parcoblatta lata,6212017HBPoolB1,39
OTU1085,GS,98.9,BOLD:ACZ3313,Animalia,Arthropoda,Insecta,Coleoptera,Ptilodactylidae,Ptilodactyla,Ptilodactyla carinata,6212017HBPoolB1,2
OTU1256,US,0.0003,BOLD:AAB0964,Animalia,Arthropoda,Insecta,Mecoptera,NA,NA,NA,6212017HBPoolB1,1
OTU1296,GS,97.2,BOLD:AAD2334,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus hasbroucki,6212017HBPoolB1,25
OTU1351,SS,0.9400,BOLD:AAB7030,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,6212017HBPoolB1,47
OTU1412,US,0.9936,BOLD:ADD1431,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017HBPoolB1,18
OTU1554,SS,0.9200,BOLD:AAP2734,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,6212017HBPoolB1,6
OTU1764,US,0.9934,BOLD:ACQ7934,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,6212017HBPoolB1,2
OTU3,GS,100.0,BOLD:AAP2734,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,6212017HBPoolB2,477
OTU5,GS,99.4,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017HBPoolB2,2484
OTU10,GS,100.0,BOLD:ACF3057,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus mortipennella,6212017HBPoolB2,3962
OTU14,GS,99.4,BOLD:AAO3940,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,6212017HBPoolB2,288
OTU21,GS,100.0,BOLD:ACR3763,Animalia,Arthropoda,Insecta,Coleoptera,Ptilodactylidae,Ptilodactyla,Ptilodactyla serricollis,6212017HBPoolB2,6055
OTU23,GS,100.0,BOLD:AAF9008,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Helius,Helius flavipes,6212017HBPoolB2,371
OTU25,GS,100.0,BOLD:ACF0083,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus similis,6212017HBPoolB2,410
OTU31,GS,100.0,BOLD:AAM6212,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Axarus,Axarus festivus,6212017HBPoolB2,170
OTU64,US,0.9925,BOLD:AAL8170,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,6212017HBPoolB2,366
OTU68,GS,100.0,BOLD:AAB7030,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,6212017HBPoolB2,300
OTU70,GS,100.0,BOLD:ABY9168,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Clepsis,Clepsis peritana,6212017HBPoolB2,303
OTU100,US,0.0000,BOLD:ACD6759,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,6212017HBPoolB2,493
OTU115,GS,100.0,BOLD:AAA4942,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tetragnatha,Tetragnatha elongata,6212017HBPoolB2,183
OTU125,GS,100.0,BOLD:ACX4440,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,6212017HBPoolB2,159
OTU129,GS,100.0,BOLD:AAG2647,Animalia,Arthropoda,Insecta,Diptera,Chaoboridae,Chaoborus,Chaoborus punctipennis,6212017HBPoolB2,139
OTU182,GS,100.0,BOLD:ACF4855,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Dichomeris,Dichomeris kimballi,6212017HBPoolB2,38
OTU197,GS,100.0,BOLD:AAN6380,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,NA,6212017HBPoolB2,76
OTU214,GS,99.4,BOLD:AAW6795,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017HBPoolB2,365
OTU215,GS,100.0,BOLD:AAA2490,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Palpita,Palpita magniferalis,6212017HBPoolB2,94
OTU218,GS,100.0,BOLD:AAA4274,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus texanella,6212017HBPoolB2,191
OTU243,US,0.0000,BOLD:ACB3149,Animalia,Arthropoda,Branchiopoda,Diplostraca,NA,NA,NA,6212017HBPoolB2,1196
OTU244,GS,100.0,BOLD:AAB1096,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Blastobasis,Blastobasis glandulella,6212017HBPoolB2,101
OTU268,US,0.9963,BOLD:ACT8457,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,6212017HBPoolB2,230
OTU320,US,0.0000,BOLD:ACQ9987,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,6212017HBPoolB2,45
OTU372,GS,100.0,BOLD:AAC0182,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Niditinea,Niditinea orleansella,6212017HBPoolB2,265
OTU384,GS,99.4,BOLD:AAF9312,Animalia,Arthropoda,Insecta,Diptera,Psychodidae,NA,NA,6212017HBPoolB2,395
OTU434,GS,100.0,BOLD:AAU7127,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,Bembidion affine,6212017HBPoolB2,279
OTU457,GS,100.0,BOLD:ABY9153,Animalia,Arthropoda,Insecta,Lepidoptera,Oecophoridae,Epicallima,Epicallima argenticinctella,6212017HBPoolB2,207
OTU527,GS,100.0,BOLD:ABX0334,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Tropidosteptes,Tropidosteptes amoenus,6212017HBPoolB2,122
OTU576,GS,100.0,BOLD:AAA5192,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Platynota,Platynota idaeusalis,6212017HBPoolB2,21
OTU632,GS,97.8,BOLD:AAG6465,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,NA,NA,6212017HBPoolB2,55
OTU654,US,0.9967,BOLD:AAU1152,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,6212017HBPoolB2,231
OTU698,GS,99.4,BOLD:ACY2331,Animalia,Arthropoda,Insecta,Diptera,Stratiomyidae,NA,NA,6212017HBPoolB2,251
OTU726,GS,100.0,BOLD:AAB7772,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Dichomeris,Dichomeris punctipennella,6212017HBPoolB2,217
OTU728,GS,100.0,BOLD:ABA6114,Animalia,Arthropoda,Insecta,Hymenoptera,Diapriidae,NA,NA,6212017HBPoolB2,16
OTU829,GS,99.4,BOLD:AAG6500,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Atrichopogon,Atrichopogon fusculus,6212017HBPoolB2,167
OTU839,GS,100.0,BOLD:AAC0706,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Dicrotendipes,Dicrotendipes tritomus,6212017HBPoolB2,116
OTU875,GS,100.0,BOLD:AAP2599,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,6212017HBPoolB2,90
OTU1016,GS,99.4,BOLD:ABV1452,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,6212017HBPoolB2,97
OTU1047,GS,99.4,BOLD:ACC8989,Animalia,Arthropoda,Insecta,Lepidoptera,Batrachedridae,Batrachedra,NA,6212017HBPoolB2,1
OTU1063,US,0.0000,BOLD:ACN5330,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,6212017HBPoolB2,81
OTU1085,GS,98.9,BOLD:ACZ3313,Animalia,Arthropoda,Insecta,Coleoptera,Ptilodactylidae,Ptilodactyla,Ptilodactyla carinata,6212017HBPoolB2,4
OTU1097,GS,97.2,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017HBPoolB2,16
OTU1121,SS,0.1500,BOLD:ACY6258,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017HBPoolB2,57
OTU1284,GS,100.0,BOLD:ACZ2399,Animalia,Arthropoda,Insecta,Coleoptera,Scirtidae,Cyphon,NA,6212017HBPoolB2,78
OTU1296,GS,97.2,BOLD:AAD2334,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus hasbroucki,6212017HBPoolB2,8
OTU1351,SS,0.9400,BOLD:AAB7030,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,6212017HBPoolB2,32
OTU1522,SS,0.5700,BOLD:AAF9008,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017HBPoolB2,1
OTU1554,SS,0.9200,BOLD:AAP2734,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,6212017HBPoolB2,12
OTU1764,US,0.9934,BOLD:ACQ7934,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,6212017HBPoolB2,4
OTU3,GS,100.0,BOLD:AAP2734,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,6212017HBPoolB3,508
OTU5,GS,99.4,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017HBPoolB3,2355
OTU10,GS,100.0,BOLD:ACF3057,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus mortipennella,6212017HBPoolB3,2816
OTU14,GS,99.4,BOLD:AAO3940,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,6212017HBPoolB3,257
OTU18,GS,100.0,BOLD:ABY8739,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,NA,NA,6212017HBPoolB3,1276
OTU21,GS,100.0,BOLD:ACR3763,Animalia,Arthropoda,Insecta,Coleoptera,Ptilodactylidae,Ptilodactyla,Ptilodactyla serricollis,6212017HBPoolB3,4196
OTU25,GS,100.0,BOLD:ACF0083,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus similis,6212017HBPoolB3,1015
OTU26,GS,98.8,BOLD:ACM8443,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Hybomitra,Hybomitra epistates,6212017HBPoolB3,3149
OTU57,GS,100.0,BOLD:AAI1618,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Coquillettidia,Coquillettidia perturbans,6212017HBPoolB3,123
OTU64,US,0.9925,BOLD:AAL8170,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,6212017HBPoolB3,165
OTU68,GS,100.0,BOLD:AAB7030,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,6212017HBPoolB3,125
OTU100,US,0.0000,BOLD:ACD6759,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,6212017HBPoolB3,727
OTU114,US,0.9963,BOLD:AAG1452,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017HBPoolB3,1748
OTU198,GS,99.4,BOLD:ABZ1242,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,6212017HBPoolB3,375
OTU211,GS,99.4,BOLD:ACA5630,Animalia,Arthropoda,Insecta,Coleoptera,Ptinidae,NA,NA,6212017HBPoolB3,153
OTU215,GS,100.0,BOLD:AAA2490,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Palpita,Palpita magniferalis,6212017HBPoolB3,299
OTU235,GS,100.0,BOLD:AAG3918,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,NA,6212017HBPoolB3,413
OTU268,US,0.9963,BOLD:ACT8457,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,6212017HBPoolB3,127
OTU280,GS,99.4,BOLD:AAK1435,Animalia,Arthropoda,Insecta,Orthoptera,NA,NA,NA,6212017HBPoolB3,335
OTU320,US,0.0000,BOLD:ACQ9987,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,6212017HBPoolB3,357
OTU342,GS,99.4,BOLD:AAI1931,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Holcocera,Holcocera chalcofrontella,6212017HBPoolB3,95
OTU357,GS,98.9,BOLD:ABX3356,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,6212017HBPoolB3,238
OTU372,GS,100.0,BOLD:AAC0182,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Niditinea,Niditinea orleansella,6212017HBPoolB3,55
OTU384,GS,99.4,BOLD:AAF9312,Animalia,Arthropoda,Insecta,Diptera,Psychodidae,NA,NA,6212017HBPoolB3,125
OTU414,GS,100.0,BOLD:AAZ2915,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Micratopus,Micratopus aenescens,6212017HBPoolB3,145
OTU433,GS,99.4,BOLD:AAC5286,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Xylesthia,Xylesthia pruniramiella,6212017HBPoolB3,304
OTU527,GS,100.0,BOLD:ABX0334,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Tropidosteptes,Tropidosteptes amoenus,6212017HBPoolB3,85
OTU593,GS,100.0,BOLD:ACN2382,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,NA,6212017HBPoolB3,128
OTU607,SS,0.2500,BOLD:AAH0187,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Rhagonycha,NA,6212017HBPoolB3,326
OTU630,GS,100.0,BOLD:ACC7990,Animalia,Arthropoda,Insecta,Diptera,Chloropidae,NA,NA,6212017HBPoolB3,306
OTU661,SS,0.2700,BOLD:ABV9305,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017HBPoolB3,181
OTU787,GS,100.0,BOLD:AAF7506,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,Aphis illinoisensis,6212017HBPoolB3,145
OTU1085,GS,98.9,BOLD:ACZ3313,Animalia,Arthropoda,Insecta,Coleoptera,Ptilodactylidae,Ptilodactyla,Ptilodactyla carinata,6212017HBPoolB3,2
OTU1092,US,0.9967,BOLD:ACO6848,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,6212017HBPoolB3,2
OTU1097,GS,97.2,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017HBPoolB3,29
OTU1121,SS,0.1500,BOLD:ACY6258,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017HBPoolB3,3
OTU1204,SS,0.1100,BOLD:ABW1302,Animalia,Arthropoda,Insecta,Coleoptera,Ptilodactylidae,Ptilodactyla,NA,6212017HBPoolB3,52
OTU1256,US,0.0003,BOLD:AAB0964,Animalia,Arthropoda,Insecta,Mecoptera,NA,NA,NA,6212017HBPoolB3,59
OTU1296,GS,97.2,BOLD:AAD2334,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus hasbroucki,6212017HBPoolB3,4
OTU1398,US,0.9916,BOLD:ACD6058,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,6212017HBPoolB3,35
OTU1522,SS,0.5700,BOLD:AAF9008,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017HBPoolB3,1
OTU1554,SS,0.9200,BOLD:AAP2734,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,6212017HBPoolB3,9
OTU1682,US,1.0000,BOLD:ACT2308,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,6212017HBPoolB3,21
OTU1764,US,0.9934,BOLD:ACQ7934,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,6212017HBPoolB3,4
OTU3,GS,100.0,BOLD:AAP2734,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,6212017HBPoolB4,619
OTU4,GS,100.0,BOLD:AAN5882,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera caliptera,6212017HBPoolB4,425
OTU5,GS,99.4,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017HBPoolB4,5611
OTU10,GS,100.0,BOLD:ACF3057,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus mortipennella,6212017HBPoolB4,8214
OTU14,GS,99.4,BOLD:AAO3940,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,6212017HBPoolB4,726
OTU15,GS,100.0,BOLD:ABZ0908,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,6212017HBPoolB4,812
OTU16,GS,100.0,BOLD:AAA7067,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,6212017HBPoolB4,1280
OTU21,GS,100.0,BOLD:ACR3763,Animalia,Arthropoda,Insecta,Coleoptera,Ptilodactylidae,Ptilodactyla,Ptilodactyla serricollis,6212017HBPoolB4,11488
OTU23,GS,100.0,BOLD:AAF9008,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Helius,Helius flavipes,6212017HBPoolB4,1184
OTU25,GS,100.0,BOLD:ACF0083,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus similis,6212017HBPoolB4,607
OTU26,GS,98.8,BOLD:ACM8443,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Hybomitra,Hybomitra epistates,6212017HBPoolB4,1605
OTU64,US,0.9925,BOLD:AAL8170,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,6212017HBPoolB4,802
OTU65,GS,100.0,BOLD:AAA1517,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura rosaceana,6212017HBPoolB4,526
OTU73,GS,100.0,BOLD:AAD6926,Animalia,Arthropoda,Arachnida,Araneae,Anyphaenidae,Anyphaena,Anyphaena pectorosa,6212017HBPoolB4,517
OTU81,US,0.0000,BOLD:ABV3248,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017HBPoolB4,657
OTU89,GS,98.3,BOLD:ABW2415,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma okefenoke,6212017HBPoolB4,558
OTU100,US,0.0000,BOLD:ACD6759,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,6212017HBPoolB4,729
OTU105,GS,100.0,BOLD:AAB7936,Animalia,Arthropoda,Insecta,Lepidoptera,Oecophoridae,Inga,Inga sparsiciliella,6212017HBPoolB4,368
OTU114,US,0.9963,BOLD:AAG1452,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017HBPoolB4,2265
OTU116,GS,100.0,BOLD:AAG0758,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides canadensis,6212017HBPoolB4,407
OTU120,GS,100.0,BOLD:AAV3042,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theridion,Theridion albidum,6212017HBPoolB4,1403
OTU125,GS,100.0,BOLD:ACX4440,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,6212017HBPoolB4,763
OTU174,GS,97.2,BOLD:AAD2010,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus propinqua,6212017HBPoolB4,713
OTU211,GS,99.4,BOLD:ACA5630,Animalia,Arthropoda,Insecta,Coleoptera,Ptinidae,NA,NA,6212017HBPoolB4,1683
OTU215,GS,100.0,BOLD:AAA2490,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Palpita,Palpita magniferalis,6212017HBPoolB4,325
OTU218,GS,100.0,BOLD:AAA4274,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus texanella,6212017HBPoolB4,230
OTU231,GS,100.0,BOLD:AAD2590,Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia packardella,6212017HBPoolB4,400
OTU235,GS,100.0,BOLD:AAG3918,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,NA,6212017HBPoolB4,2035
OTU243,US,0.0000,BOLD:ACB3149,Animalia,Arthropoda,Branchiopoda,Diplostraca,NA,NA,NA,6212017HBPoolB4,578
OTU277,GS,99.4,BOLD:ABX3358,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,6212017HBPoolB4,1788
OTU290,GS,100.0,BOLD:AAE4427,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Xylesthia,Xylesthia pruniramiella,6212017HBPoolB4,548
OTU298,GS,100.0,BOLD:ACB8970,Animalia,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,NA,NA,6212017HBPoolB4,595
OTU302,GS,100.0,BOLD:AAN6406,Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,Opalimosina,Opalimosina mirabilis,6212017HBPoolB4,1628
OTU303,US,0.0000,BOLD:ACB3149,Animalia,Arthropoda,Branchiopoda,Diplostraca,NA,NA,NA,6212017HBPoolB4,1331
OTU307,GS,97.2,BOLD:ABW6191,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,NA,NA,6212017HBPoolB4,1414
OTU317,GS,99.4,BOLD:ACA8818,Animalia,Arthropoda,Insecta,Hemiptera,Derbidae,Patara,Patara vanduzeei,6212017HBPoolB4,283
OTU318,GS,100.0,BOLD:AAG7716,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Macrocentrus,NA,6212017HBPoolB4,723
OTU350,GS,99.4,BOLD:AAL7361,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,NA,6212017HBPoolB4,1160
OTU378,GS,100.0,BOLD:AAG8597,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,6212017HBPoolB4,230
OTU384,GS,99.4,BOLD:AAF9312,Animalia,Arthropoda,Insecta,Diptera,Psychodidae,NA,NA,6212017HBPoolB4,527
OTU388,GS,100.0,BOLD:AAN5315,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,6212017HBPoolB4,722
OTU414,GS,100.0,BOLD:AAZ2915,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Micratopus,Micratopus aenescens,6212017HBPoolB4,683
OTU427,GS,97.8,BOLD:AAZ4903,Animalia,Arthropoda,Insecta,Diptera,Pipunculidae,Chalarus,NA,6212017HBPoolB4,776
OTU429,GS,99.4,BOLD:AAE3644,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena concitatricana,6212017HBPoolB4,755
OTU436,GS,100.0,BOLD:AAC7431,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Asterocampa,Asterocampa clyton,6212017HBPoolB4,37
OTU440,GS,98.3,BOLD:AAG4950,Animalia,Arthropoda,Insecta,Diptera,Keroplatidae,NA,NA,6212017HBPoolB4,787
OTU458,GS,100.0,BOLD:AAB2768,Animalia,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus rufus,6212017HBPoolB4,431
OTU472,GS,100.0,BOLD:AAG3154,Animalia,Arthropoda,Insecta,Diptera,Psychodidae,Psychoda,NA,6212017HBPoolB4,570
OTU500,GS,99.4,BOLD:AAG8583,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Pigritia,Pigritia fidella,6212017HBPoolB4,527
OTU603,GS,99.4,BOLD:AAO3944,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Geranomyia,NA,6212017HBPoolB4,248
OTU624,GS,100.0,BOLD:AAP4712,Animalia,Arthropoda,Insecta,Diptera,Psychodidae,NA,NA,6212017HBPoolB4,35
OTU625,GS,98.3,BOLD:AAG7010,Animalia,Arthropoda,Insecta,Diptera,Pyrgotidae,Pyrgota,Pyrgota undata,6212017HBPoolB4,327
OTU821,GS,99.4,BOLD:AAD9634,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Diachorisia,Diachorisia velatella,6212017HBPoolB4,165
OTU903,GS,99.4,BOLD:ACP6860,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017HBPoolB4,104
OTU1085,GS,98.9,BOLD:ACZ3313,Animalia,Arthropoda,Insecta,Coleoptera,Ptilodactylidae,Ptilodactyla,Ptilodactyla carinata,6212017HBPoolB4,1
OTU1092,US,0.9967,BOLD:ACO6848,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,6212017HBPoolB4,1
OTU1097,GS,97.2,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017HBPoolB4,65
OTU1172,SS,0.8300,BOLD:AAD6926,Animalia,Arthropoda,Arachnida,Araneae,Anyphaenidae,Anyphaena,Anyphaena pectorosa,6212017HBPoolB4,3
OTU1204,SS,0.1100,BOLD:ABW1302,Animalia,Arthropoda,Insecta,Coleoptera,Ptilodactylidae,Ptilodactyla,NA,6212017HBPoolB4,1
OTU1296,GS,97.2,BOLD:AAD2334,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus hasbroucki,6212017HBPoolB4,25
OTU1317,SS,0.0100,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,6212017HBPoolB4,12
OTU1347,US,1.0000,None,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,6212017HBPoolB4,40
OTU1554,SS,0.9200,BOLD:AAP2734,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,6212017HBPoolB4,51
OTU1642,GS,99.4,BOLD:AAB5246,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Ledaea,Ledaea perditalis,6212017HBPoolB4,2
OTU1664,SS,0.2600,BOLD:AAF9008,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017HBPoolB4,2
OTU1748,SS,0.6000,BOLD:ACF8409,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6212017HBPoolB4,3
OTU1764,US,0.9934,BOLD:ACQ7934,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,6212017HBPoolB4,3
OTU3,GS,100.0,BOLD:AAP2734,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,6212017HBPoolC1,1602
OTU4,GS,100.0,BOLD:AAN5882,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera caliptera,6212017HBPoolC1,3093
OTU7,GS,100.0,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,6212017HBPoolC1,1705
OTU9,US,0.7924,BOLD:AAG8502,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,6212017HBPoolC1,195
OTU10,GS,100.0,BOLD:ACF3057,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus mortipennella,6212017HBPoolC1,607
OTU12,GS,100.0,BOLD:AAE5173,Animalia,Arthropoda,Insecta,Diptera,Psychodidae,PschodididGC,NA,6212017HBPoolC1,440
OTU14,GS,99.4,BOLD:AAO3940,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,6212017HBPoolC1,3865
OTU15,GS,100.0,BOLD:ABZ0908,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,6212017HBPoolC1,266
OTU16,GS,100.0,BOLD:AAA7067,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,6212017HBPoolC1,1898
